text,label
"Authorities confirm dunes destroyed in West Bengal, casualties feared.",erosion
"Urgent: Kolkata experiences beach erosion, widespread damage.",erosion
"Authorities confirm strong winds in Tamil Nadu, situation worsening.",wind
"Waterlogging hits Maldives, emergency declared.",flooding
"Authorities confirm villagers relocated in Goa, dangerous conditions continue.",evacuation
"Authorities confirm dunes destroyed in Kerala, latest update.",erosion
"Flash flood hits West Bengal, situation worsening.",flooding
"Cloudburst hits Kolkata, breaking news.",heavy_rain
Sri Lanka faces cloudburst as dangerous conditions continue.,heavy_rain
Residents report people moved to shelters in Tamil Nadu people stranded.,evacuation
"Breaking: Rescue operations reported in Mumbai, people stranded.",rescue
"Breaking: Rip currents reported in Sri Lanka, widespread damage.",ocean_conditions
"Urgent: West Bengal experiences dangerous swell, widespread damage.",ocean_conditions
Andhra coast faces helicopter rescue as latest update.,rescue
"Urgent: Andaman Islands experiences cloudburst, roads blocked.",heavy_rain
"Food packets causes major disruption in Mumbai, casualties feared.",aid
Residents report coast guard helping in Kolkata widespread damage.,rescue
"Andhra coast under relief supplies, rescue teams rushed in.",aid
"Urgent: Sri Lanka experiences dangerous swell, people stranded.",ocean_conditions
Kolkata faces strong winds as breaking news.,wind
"Breaking: Food packets reported in Sri Lanka, dangerous conditions continue.",aid
Mumbai faces violent gusts as situation worsening.,wind
"Breaking: People moved to shelters reported in Chennai, widespread damage.",evacuation
"Rescue operations hits Bay of Bengal, latest update.",rescue
Residents report relief supplies in Mumbai #staysafe.,aid
Residents report emergency kitchens in Maldives breaking news.,relief
"Homes in Mumbai are gale force winds, roads blocked.",wind
Residents report villagers relocated in Mumbai widespread damage.,evacuation
Residents report stranded families in Tamil Nadu widespread damage.,distress
"Coastal region of Sri Lanka is struggling with food packets, roads blocked.",aid
Tamil Nadu faces clean water as authorities on high alert.,aid
"Breaking: Rough seas reported in Odisha, widespread damage.",ocean_conditions
Residents report volunteers helping in Chennai roads blocked.,relief
"Authorities confirm tsunami in Kolkata, emergency declared.",tsunami
"Beach erosion causes major disruption in Andhra coast, authorities on high alert.",erosion
Mumbai faces swollen tides as emergency declared.,ocean_conditions
Residents report gale force winds in Kolkata #floods.,wind
"Villagers relocated hits West Bengal, casualties feared.",evacuation
Odisha faces inundation as casualties feared.,flooding
"Sand washed away causes major disruption in Kolkata, breaking news.",erosion
"Homes in Maldives are storm surge, breaking news.",storm_surge
"Rip currents hits Andhra coast, situation worsening.",ocean_conditions
"Coastal region of Andaman Islands is struggling with distribution of aid, roads blocked.",relief
"Coastal region of Chennai is struggling with sea waves crashing inland, dangerous conditions continue.",storm_surge
"Tsunami causes major disruption in Chennai, dangerous conditions continue.",tsunami
"Andhra coast under coast guard helping, rescue teams rushed in.",rescue
"Urgent: Tamil Nadu experiences relief camps set up, #breaking.",relief
"Sand washed away causes major disruption in Goa, situation worsening.",erosion
"Homes in Tamil Nadu are heavy rain, roads blocked.",heavy_rain
"Homes in Kerala are dunes destroyed, #cyclone.",erosion
"Homes in West Bengal are gale force winds, #disaster.",wind
"Inundation hits Andhra coast, emergency declared.",flooding
Andhra coast faces tsunami as dangerous conditions continue.,tsunami
"Homes in Kerala are clean water, #disaster.",aid
"Sri Lanka under swollen tides, rescue teams rushed in.",ocean_conditions
Bay of Bengal faces please help as emergency declared.,distress
"Homes in Kerala are stormy winds, widespread damage.",wind
Residents report urgent rescue needed in Bay of Bengal people stranded.,distress
"Urgent: Chennai experiences strong winds, people stranded.",wind
"Navy deployed causes major disruption in Bay of Bengal, authorities on high alert.",rescue
"Homes in Goa are heavy rain, widespread damage.",heavy_rain
Kerala faces please help as casualties feared.,distress
"Andhra coast under relief supplies, rescue teams rushed in.",aid
"Goa under emergency kitchens, rescue teams rushed in.",relief
"Authorities confirm inundation in West Bengal, emergency declared.",flooding
"Coastal region of Andhra coast is struggling with sea waves crashing inland, #coastalstorm.",storm_surge
"Shoreline collapse hits Gujarat, situation worsening.",erosion
"Urgent: Maldives experiences tidal wave, roads blocked.",tsunami
"Breaking: Volunteers helping reported in Andhra coast, emergency declared.",relief
Bay of Bengal faces tidal wave as situation worsening.,tsunami
Residents report cyclone in Andhra coast people stranded.,cyclone
"Authorities confirm cloudburst in Chennai, breaking news.",heavy_rain
"Homes in Maldives are high tide surge, widespread damage.",storm_surge
"Coastal region of Goa is struggling with flash flood, widespread damage.",flooding
"Authorities confirm gale force winds in Mumbai, casualties feared.",wind
"Breaking: Emergency sheltering reported in Kolkata, casualties feared.",evacuation
"Coastal region of Andaman Islands is struggling with cyclone, roads blocked.",cyclone
"Homes in Maldives are cyclone, roads blocked.",cyclone
"Rough seas hits Tamil Nadu, dangerous conditions continue.",ocean_conditions
"Hurricane hits Sri Lanka, breaking news.",cyclone
"Chennai under stormy winds, rescue teams rushed in.",wind
"Sri Lanka under swollen tides, rescue teams rushed in.",ocean_conditions
"Giant wave hits Maldives, casualties feared.",tsunami
"Breaking: High tide surge reported in Maldives, widespread damage.",storm_surge
"Breaking: Inundation reported in West Bengal, people stranded.",flooding
"Emergency kitchens hits Odisha, authorities on high alert.",relief
"Tropical depression causes major disruption in Maldives, authorities on high alert.",cyclone
"Beach erosion causes major disruption in Mumbai, dangerous conditions continue.",erosion
"Bay of Bengal under heavy rain, rescue teams rushed in.",heavy_rain
"Kerala under helicopter rescue, rescue teams rushed in.",rescue
"Flash flood causes major disruption in Chennai, situation worsening.",flooding
"Heavy rain hits Gujarat, situation worsening.",heavy_rain
"Gale force winds causes major disruption in Maldives, dangerous conditions continue.",wind
"Emergency sheltering causes major disruption in Andaman Islands, casualties feared.",evacuation
Residents report navy deployed in Maldives roads blocked.,rescue
"West Bengal under typhoon, rescue teams rushed in.",cyclone
"Urgent: Maldives experiences nonstop rainfall, casualties feared.",heavy_rain
"Urgent: Gujarat experiences villagers relocated, people stranded.",evacuation
"Breaking: Shoreline collapse reported in Goa, #disaster.",erosion
Andaman Islands faces volunteers helping as dangerous conditions continue.,relief
Residents report waterlogging in Goa widespread damage.,flooding
"Breaking: Violent gusts reported in West Bengal, #alert.",wind
"Authorities confirm people moved to shelters in West Bengal, authorities on high alert.",evacuation
"Breaking: Dunes destroyed reported in Sri Lanka, roads blocked.",erosion
Residents report coast guard helping in West Bengal #disaster.,rescue
"Tamil Nadu under helicopter rescue, rescue teams rushed in.",rescue
"Food packets causes major disruption in Kerala, casualties feared.",aid
"Andaman Islands under coastal flooding, rescue teams rushed in.",storm_surge
Kerala faces heavy rain as casualties feared.,heavy_rain
"Mumbai under nonstop rainfall, rescue teams rushed in.",heavy_rain
"Coastal region of Maldives is struggling with seawater rushing in, latest update.",tsunami
"Authorities confirm high tide surge in West Bengal, situation worsening.",storm_surge
"Coast guard helping hits Andhra coast, casualties feared.",rescue
Residents report food packets in Mumbai widespread damage.,aid
Residents report sand washed away in Andhra coast widespread damage.,erosion
"Coastal region of Sri Lanka is struggling with villagers relocated, widespread damage.",evacuation
"Breaking: Tsunami reported in West Bengal, people stranded.",tsunami
"Homes in Andaman Islands are torrential rain, roads blocked.",heavy_rain
"Urgent: Gujarat experiences nonstop rainfall, latest update.",heavy_rain
"Breaking: Storm surge reported in West Bengal, widespread damage.",storm_surge
"Streets submerged hits Tamil Nadu, emergency declared.",flooding
"Severe storm causes major disruption in Sri Lanka, dangerous conditions continue.",cyclone
"Authorities confirm emergency kitchens in Goa, casualties feared.",relief
"Breaking: Coastal flooding reported in Goa, roads blocked.",storm_surge
Andaman Islands faces SOS as breaking news.,distress
"Urgent: Tamil Nadu experiences navy deployed, people stranded.",rescue
"Clean water causes major disruption in Chennai, casualties feared.",aid
"Coastal region of Gujarat is struggling with people moved to shelters, #floods.",evacuation
"Urgent: Odisha experiences dangerous swell, widespread damage.",ocean_conditions
"Coastal region of Kolkata is struggling with heavy rain, authorities on high alert.",heavy_rain
Odisha faces sea waves crashing inland as authorities on high alert.,storm_surge
"Urgent: Goa experiences tidal wave, widespread damage.",tsunami
"Authorities confirm distribution of aid in Bay of Bengal, emergency declared.",relief
"Kerala under rip currents, rescue teams rushed in.",ocean_conditions
"Urgent: Kolkata experiences torrential rain, #disaster.",heavy_rain
"Homes in Kolkata are cloudburst, people stranded.",heavy_rain
"Urgent: Kerala experiences inundation, #coastalstorm.",flooding
"Breaking: Inundation reported in Sri Lanka, #disaster.",flooding
"Homes in Goa are cloudburst, roads blocked.",heavy_rain
"Coastal region of Andhra coast is struggling with beach erosion, #coastalstorm.",erosion
"Tropical depression causes major disruption in Sri Lanka, latest update.",cyclone
"Swollen tides hits Andhra coast, breaking news.",ocean_conditions
"Mass evacuation hits Gujarat, casualties feared.",evacuation
"Authorities confirm coast guard helping in Kerala, situation worsening.",rescue
"Breaking: Swollen tides reported in Goa, people stranded.",ocean_conditions
Bay of Bengal faces high tide surge as casualties feared.,storm_surge
"Urgent: Maldives experiences navy deployed, people stranded.",rescue
"Odisha under volunteers helping, rescue teams rushed in.",relief
"Andhra coast under people moved to shelters, rescue teams rushed in.",evacuation
"Urgent: Sri Lanka experiences typhoon, roads blocked.",cyclone
"Coastal region of Goa is struggling with volunteers helping, people stranded.",relief
